clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
0	0	0	0	0	0	22	28	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	37	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	40	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	46	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	37	1	0	0	0	0	0	0	0
0	0	0	0	0	0	21	27	0	0	0	0	0	0	0	0
0	0	0	0	0	0	16	10	0	0	0	0	0	0	0	0
0	0	0	0	0	0	15	8	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	25	0	0	0	0	0	0	0	0
0	0	0	0	0	0	23	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	27	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	25	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	37	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	39	1	0	0	0	0	0	0	0
0	0	0	0	0	0	23	36	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	22	0	0	0	0	0	0	0	0
0	0	0	0	0	0	23	16	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	22	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	31	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	36	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	40	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	41	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	32	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	25	0	0	0	0	0	0	0	0
0	0	0	0	0	0	23	13	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	20	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	22	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	0	0	0	0	0	0	0	0
0	0	0	0	0	0	21	32	0	0	0	0	0	0	0	0
0	0	0	0	0	0	21	41	1	0	0	0	0	0	0	0
0	0	0	0	0	0	21	40	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	36	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	31	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	21	0	0	0	0	0	0	0	0
0	0	0	0	0	0	23	14	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	21	0	0	0	0	0	0	0	0
0	0	0	0	0	0	23	19	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	27	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	27	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	31	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	1	0	0	0	0	0	0	0
0	0	0	0	0	0	22	28	0	0	0	0	0	0	0	0
